SMILES,logS,MolWt,LogP,TPSA,RotB,AroProp,HBD,HBA,RingCount,FractionCSP3,HeavyAtomCount,BertzCT
FC(F)(Br)C(F)(F)Br,-4.9376,259.822,2.9618,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.0,67.01955000865388
CC1(C)[C@H](CC[C@@]1(C)C([O-])=O)C([O-])=O,-1.4207,198.218,-1.071299999999999,80.25999999999999,2.0,0.0,0.0,4.0,1.0,0.8,14.0,281.846585677332
CC(=C)[C@@H]1C2OC(=O)C1[C@]3(O)CC4O[C@]45C(=O)O[C@H]2[C@]35C.CC(C)(O)[C@@H]6C7OC(=O)C6[C@]8(O)C[C@H]9O[C@]9%10C(=O)O[C@H]7[C@]8%10C,-2.1672,602.5890000000002,-0.9291999999999958,190.95,2.0,0.0,3.0,13.0,10.0,0.8,43.0,1500.4063122191988
CC(=O)OC[C@H]1O[C@H](O[C@]2(COC(C)=O)O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@@H]2OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,-2.8726,678.5930000000003,-0.8291999999999908,238.08999999999995,13.0,0.0,0.0,19.0,2.0,0.7142857142857143,47.0,1214.084515370298
NC(=O)OC1(CCCCC1)C#C,-1.8253,167.208,1.4178,52.32000000000001,1.0,0.0,1.0,2.0,1.0,0.6666666666666666,12.0,211.0586500259616
OCC(CO)(CO)COCC(CO)(CO)CO,-1.9582,254.27899999999994,-3.070399999999999,130.61,10.0,0.0,6.0,7.0,0.0,1.0,17.0,152.56410964170607
BrCC(Br)CO[P](=O)(OCC(Br)CBr)OCC(Br)CBr,-4.9405,697.613,5.619500000000003,44.760000000000005,12.0,0.0,0.0,4.0,0.0,1.0,20.0,254.8173499961941
CCO[P](=O)(OCC)SCCSCC,-2.1112,258.34499999999997,3.653800000000002,35.53,9.0,0.0,0.0,5.0,0.0,1.0,14.0,167.96932691749925
CC1(C)CC(=O)CC(=O)C1,-1.5276,140.182,1.3347,34.14,0.0,0.0,0.0,2.0,1.0,0.75,10.0,161.69661270558157
CCCC1OC1(CC)C(N)=O,-1.1745,157.21299999999997,0.8193999999999999,55.62,4.0,0.0,1.0,2.0,1.0,0.875,11.0,169.47499331586653
NC(=O)NO,1.1189,76.05499999999999,-0.9561000000000002,75.35000000000001,0.0,0.0,3.0,2.0,0.0,0.0,5.0,42.912609383243264
CC(=O)C(O)=O,1.0552,88.06199999999998,-0.3399999999999999,54.37,1.0,0.0,1.0,2.0,0.0,0.3333333333333333,6.0,72.03910001730776
CN1C(=O)OC(C)(C)C1=O,-0.4568,143.142,0.37359999999999993,46.61,0.0,0.0,0.0,3.0,1.0,0.6666666666666666,10.0,197.1696096624243
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501,276.317,1.3875,89.25999999999999,3.0,0.631578947368421,2.0,4.0,2.0,0.0,19.0,679.5880857015134
[Ag+].CC([O-])C(O)=O,-0.4702,196.938,-1.1827,60.36,1.0,0.0,1.0,2.0,0.0,0.6666666666666666,7.0,61.20035947603792
BrN1C(=O)CCC1=O,-1.0831,177.98499999999996,0.44530000000000003,37.38,0.0,0.0,0.0,2.0,1.0,0.5,8.0,128.97373660251156
ClN1C(=O)CCC1=O,-0.9702,133.534,0.2892,37.38,0.0,0.0,0.0,2.0,1.0,0.5,8.0,128.97373660251156
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.2929,392.5800000000002,4.477900000000004,77.76,4.0,0.0,3.0,3.0,4.0,0.9583333333333334,28.0,605.412568486979
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.1393,413.4260000000003,2.881800000000001,75.69000000000001,4.0,0.4,0.0,8.0,5.0,0.4090909090909091,30.0,1034.8766093427328
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213,224.215,2.1676,54.37,0.0,0.7058823529411765,1.0,3.0,3.0,0.0,17.0,656.2669402785393
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.0977,257.114,1.1094000000000002,166.72,4.0,0.3333333333333333,1.0,7.0,1.0,0.0,18.0,545.0484750158275
Oc1ccc(Cl)c2cccnc12,-3.9756,179.60600000000002,2.5938000000000008,33.120000000000005,0.0,0.8333333333333334,1.0,2.0,2.0,0.0,12.0,387.2980911891212
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-4.2492,266.253,3.256300000000002,106.50999999999999,3.0,0.3157894736842105,1.0,5.0,2.0,0.5,19.0,523.0961821950036
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.1926,249.26900000000003,3.6000000000000014,50.19,2.0,0.8421052631578947,1.0,2.0,3.0,0.0,19.0,751.0486079861877
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,291.30600000000004,3.790300000000002,66.39999999999999,3.0,0.7272727272727273,2.0,2.0,3.0,0.0,22.0,865.5950842823039
Oc1cc(O)c2ccccc2c1,-1.9493,160.17199999999997,2.2509999999999994,40.46,0.0,0.8333333333333334,2.0,2.0,2.0,0.0,12.0,421.10813525322834
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704,300.5940000000001,2.913500000000001,37.38,1.0,0.0,0.0,3.0,2.0,0.5555555555555556,16.0,340.2558236666764
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569,296.56200000000007,3.2585000000000015,37.38,1.0,0.375,0.0,3.0,2.0,0.1111111111111111,16.0,437.06705661543685
OC(=O)CCCc1c[nH]c2ccccc12,-2.9101,203.241,2.5752000000000006,53.089999999999996,4.0,0.6,2.0,1.0,2.0,0.25,15.0,473.1817844230892
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801,191.057,3.3158400000000015,20.23,0.0,0.5454545454545454,1.0,1.0,1.0,0.25,11.0,268.3837992264624
OC(=O)c1cc(I)cc(I)c1O,-3.307,389.914,2.2996000000000003,57.53,1.0,0.5,2.0,2.0,1.0,0.0,12.0,335.66852769827057
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-4.1077,256.25699999999995,2.831100000000001,52.60000000000001,3.0,0.631578947368421,0.0,4.0,2.0,0.06666666666666667,19.0,590.1043864233073
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383,203.672,3.5892000000000017,26.02,1.0,0.8571428571428571,1.0,1.0,2.0,0.0,14.0,373.5796467381504
N(N=Nc1ccccc1)c2ccccc2,-2.596,197.24099999999999,3.7974000000000023,36.75,3.0,0.8,1.0,2.0,2.0,0.0,15.0,423.13492426563516
CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113,182.17899999999995,1.5756999999999999,78.38999999999999,3.0,0.46153846153846156,1.0,4.0,1.0,0.25,13.0,325.16521978178946
Cc1cc(C)c(N)cc1C,-1.9549,135.21,2.1940600000000003,26.02,0.0,0.6,1.0,1.0,1.0,0.3333333333333333,10.0,200.900333363576
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,0.3159,183.59099999999998,-3.6203999999999974,100.62,4.0,0.0,3.0,3.0,0.0,0.6,11.0,154.38364613672863
CCCCOC(=O)C(C)O,-0.5629,146.18599999999998,0.7104999999999999,46.53,4.0,0.0,1.0,3.0,0.0,0.8571428571428571,10.0,99.02434166397533
NNc1cccc(c1)[S](O)(=O)=O,-0.8275,188.20799999999997,0.21890000000000004,92.41999999999999,2.0,0.5,3.0,4.0,1.0,0.0,12.0,374.1345171707861
NCc1ccc(cc1)[S](N)(=O)=O,0.321,186.23599999999996,-0.20729999999999993,86.18,2.0,0.5,2.0,3.0,1.0,0.14285714285714285,12.0,355.49769522287335
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547,286.28,-1.6424000000000003,119.61000000000001,4.0,0.3,5.0,7.0,2.0,0.5384615384615384,20.0,436.4827775269219
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101,191.13899999999998,-1.4577999999999993,115.14000000000001,6.0,0.0,3.0,4.0,0.0,0.5,13.0,187.12526634448807
Oc1ccc(C=O)cc1O,-1.3402,138.12199999999999,0.9102999999999999,57.53,1.0,0.6,2.0,3.0,1.0,0.0,10.0,255.02817392215363
NC(Cc1sccc1)C(O)=O,-0.8356,171.22099999999998,0.7024999999999999,63.32,3.0,0.45454545454545453,2.0,3.0,1.0,0.2857142857142857,11.0,232.5984295445915
CC[NH+](CCO)CCO,0.8755,134.199,-2.1241999999999983,44.900000000000006,5.0,0.0,3.0,2.0,0.0,1.0,9.0,53.01955000865387
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-2.6359,324.29300000000006,0.6747000000000001,110.65,5.0,0.21739130434782608,0.0,8.0,3.0,0.5384615384615384,23.0,609.360844736158
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2.8578,216.22199999999998,1.1927,97.16,3.0,0.35714285714285715,2.0,5.0,1.0,0.3333333333333333,14.0,350.6007453106909
C(CNCc1ccccc1)NCc2ccccc2,-1.7865,240.35,2.5660000000000007,24.06,7.0,0.6666666666666666,2.0,2.0,2.0,0.25,18.0,381.8646528682864
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-1.0991,251.243,-1.6994999999999976,85.16,3.0,0.375,0.0,5.0,1.0,0.25,16.0,455.92180891040334
COc1ccc(CC=C)cc1,-2.9209,148.205,2.4237,9.23,3.0,0.5454545454545454,0.0,1.0,1.0,0.2,11.0,223.13302247817728
OC(=O)CCC1CCCC1,-1.7691,142.19799999999998,2.0414000000000003,37.3,3.0,0.0,1.0,1.0,1.0,0.875,10.0,114.42599881712918
CCCCOC(=O)CCC(=O)OCCCC,-3.0006,230.30399999999992,2.4532000000000007,52.60000000000001,9.0,0.0,0.0,4.0,0.0,0.8333333333333334,16.0,179.19544121138722
CCOC(=O)\C=C/C(=O)OCC,-1.0899,172.17999999999995,0.6688,52.60000000000001,4.0,0.0,0.0,4.0,0.0,0.5,12.0,163.49688176536182
CCOC(=O)CCCCC(=O)OCC,-1.6795,202.24999999999997,1.673,52.60000000000001,7.0,0.0,0.0,4.0,0.0,0.8,14.0,156.96081175542733
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637,310.69100000000003,4.109600000000003,27.69,6.0,0.0,0.0,3.0,0.0,1.0,17.0,227.2570749583921
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249,237.19199999999998,1.3959,65.07000000000001,5.0,0.0,0.0,5.0,0.0,0.625,15.0,291.40715419620204
OC(=O)CCI,-0.43,199.97500000000002,0.8961000000000001,37.3,2.0,0.0,1.0,1.0,0.0,0.6666666666666666,6.0,52.75488750216347
OC(=O)CC(O)=O,0.8652,104.06099999999999,-0.4543,74.6,2.0,0.0,2.0,2.0,0.0,0.3333333333333333,7.0,83.10802962390817
O=C1CSC(=S)N1,-1.7723,133.197,0.13430000000000003,29.1,0.0,0.0,1.0,3.0,1.0,0.3333333333333333,7.0,108.10331482049533
O=C1NC(=S)NC=C1,-2.2573,128.156,0.43248999999999993,48.65,0.0,0.75,2.0,2.0,1.0,0.0,8.0,248.36195376207496
O=C1NC=CC=C1,1.0218,95.10099999999998,0.37490000000000007,32.86,0.0,0.8571428571428571,1.0,1.0,1.0,0.0,7.0,173.77657195858635
CC(=O)NCCO,0.9867,103.121,-0.8852,49.33,2.0,0.0,2.0,2.0,0.0,0.75,7.0,62.710134480364864
NC(=S)NNC(N)=S,-1.7965,150.232,-1.4322,76.1,0.0,0.0,4.0,2.0,0.0,0.0,8.0,96.60593781761291
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,-0.1078,256.354,-6.162799999999998,24.06,3.0,0.0,2.0,4.0,0.0,0.5,12.0,127.01955000865388
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,0.4112,159.06,-6.587799999999998,24.06,0.0,0.0,2.0,2.0,1.0,1.0,8.0,34.72905595320056
CCCCCCOC(C)=O,-2.451,144.21399999999997,2.1298000000000004,26.3,5.0,0.0,0.0,2.0,0.0,0.875,10.0,89.25838096618136
CCCCCCNCCCCCC,-3.1574,185.35499999999996,3.736600000000003,12.03,10.0,0.0,1.0,1.0,0.0,1.0,13.0,71.19366193720087
CCCCOCCOCCOCCO,0.6855,206.28199999999995,0.8286,47.92,11.0,0.0,1.0,4.0,0.0,1.0,14.0,86.12278797724058
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594,490.63900000000024,4.6182,17.07,0.0,0.0,0.0,1.0,6.0,0.9,21.0,630.626975453629
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528,234.231,-1.4169999999999996,77.34,3.0,0.0,1.0,3.0,1.0,0.7,16.0,297.1860027929492
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611,204.13399999999996,-0.7944999999999998,110.13,4.0,0.0,2.0,5.0,1.0,0.5714285714285714,14.0,265.7628977173992
[Na+].[Na+].C[As]([O-])([O-])=O,0.3711,183.934,-8.285800000000002,63.19,0.0,0.0,0.0,3.0,0.0,1.0,7.0,59.070496343496615
OC(=O)CF,1.1077,78.042,0.040500000000000036,37.3,1.0,0.0,1.0,1.0,0.0,0.5,5.0,42.91260938324327
CC(O)C(N)C(O)=O,0.067,119.11999999999999,-1.2208999999999997,83.55000000000001,2.0,0.0,3.0,3.0,0.0,0.75,8.0,91.28421251514428
O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236,150.08599999999998,-2.1226,115.06,3.0,0.0,4.0,4.0,0.0,0.5,10.0,133.82680599646991
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525,225.15999999999997,0.9103200000000002,129.37,3.0,0.375,1.0,5.0,1.0,0.125,16.0,461.44230407164184
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186,329.281,0.49530000000000046,118.69,1.0,0.3,2.0,5.0,2.0,0.125,20.0,812.1042317345174
[nH]1c2ccccc2nc1c3cscn3,-3.6048,201.25400000000002,2.686400000000001,41.57,1.0,1.0,1.0,3.0,3.0,0.0,14.0,520.5285963600785
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601,287.12,2.1916,72.83,5.0,0.375,1.0,4.0,1.0,0.25,16.0,459.49651615830777
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552,170.11999999999998,0.5015999999999998,97.99000000000001,1.0,0.5,4.0,4.0,1.0,0.0,12.0,307.56377472599723
CCOc1ccc(NC(N)=O)cc1,-2.173,180.20699999999997,1.5758999999999999,64.35,3.0,0.46153846153846156,2.0,2.0,1.0,0.2222222222222222,13.0,282.1711052507959
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.0914,162.052,-8.725600000000002,80.25999999999999,3.0,0.0,0.0,4.0,0.0,0.5,10.0,99.82521876648653
[K+].[C-]#N,1.0436,65.116,-2.8996299999999997,23.79,0.0,0.0,0.0,1.0,0.0,0.0,3.0,9.509775004326938
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433,286.25300000000004,1.4655999999999998,56.330000000000005,6.0,0.0,0.0,3.0,0.0,1.0,17.0,287.66199267675023
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832,304.259,-3.886999999999999,197.16999999999996,3.0,0.2857142857142857,7.0,10.0,2.0,0.6,21.0,562.827459562259
ClCCNC(=O)N(CCCl)N=O,-1.7285,214.05199999999996,1.157,61.77,5.0,0.0,1.0,3.0,0.0,0.8,12.0,155.62875863456514
C1COC2(C1)CCCO2,-0.1078,128.171,1.3035,18.46,0.0,0.0,0.0,2.0,2.0,1.0,9.0,81.97400337186356
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627,276.338,6.2314000000000025,0.0,0.0,1.0,0.0,0.0,6.0,0.0,22.0,1211.2161722814703
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277,267.331,5.627500000000004,15.79,0.0,1.0,1.0,0.0,5.0,0.0,21.0,1041.9691570759296
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207,228.29399999999998,5.146200000000003,0.0,0.0,1.0,0.0,0.0,4.0,0.0,18.0,801.7526221384024
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806,302.37600000000003,6.793600000000004,0.0,0.0,1.0,0.0,0.0,6.0,0.0,24.0,1291.9954058134356
C1c2cccc3ccc4cccc1c4c23,-5.2379,190.24499999999998,3.8972000000000016,0.0,0.0,0.9333333333333333,0.0,0.0,4.0,0.06666666666666667,15.0,632.0421980027127
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004,252.31599999999997,5.640400000000003,0.0,0.0,1.0,0.0,0.0,5.0,0.0,20.0,987.8657323868964
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259,252.31599999999997,5.640400000000003,0.0,0.0,1.0,0.0,0.0,5.0,0.0,20.0,993.1157323868965
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989,252.31599999999997,5.640400000000003,0.0,0.0,1.0,0.0,0.0,5.0,0.0,20.0,915.8657323868963
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081,299.398,6.201200000000003,12.03,0.0,0.9090909090909091,1.0,2.0,5.0,0.0,22.0,952.8917298804256
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786,299.398,6.201200000000003,12.03,0.0,0.9090909090909091,1.0,2.0,5.0,0.0,22.0,952.8917298804256
N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957,249.338,5.048000000000002,12.03,0.0,0.8888888888888888,1.0,2.0,4.0,0.0,18.0,748.9230670745937
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727,249.338,5.048000000000003,12.03,0.0,0.8888888888888888,1.0,2.0,4.0,0.0,18.0,748.9230670745937
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447,279.342,5.6944000000000035,12.89,0.0,1.0,0.0,1.0,5.0,0.0,22.0,1076.6666469437955
c1ccc2c(c1)cnc3ccccc23,-2.7763,179.22199999999998,3.388000000000001,12.89,0.0,1.0,0.0,1.0,3.0,0.0,14.0,544.2063511621126
[nH]1nc2cncnc2n1,-0.2319,121.103,-0.25210000000000016,67.35,0.0,1.0,1.0,4.0,2.0,0.0,9.0,282.93578074630994
C1CN2CCN1CC2,0.6033,112.176,-0.3824000000000001,6.48,0.0,0.0,0.0,2.0,3.0,1.0,8.0,61.50977500432693
o1cccn1,0.3827,69.063,0.6746000000000001,26.03,0.0,1.0,0.0,2.0,1.0,0.0,5.0,63.369930610534254
c1ccnnc1,1.0964,80.08999999999999,0.4765999999999999,25.78,0.0,1.0,0.0,2.0,1.0,0.0,6.0,77.47078006212229
c1cncnc1,1.0964,80.08999999999999,0.4765999999999999,25.78,0.0,1.0,0.0,2.0,1.0,0.0,6.0,77.47078006212229
C1CCCCCC1,-3.5149,98.18900000000001,2.7307000000000015,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,19.651484454403228
CCO[P](=S)(OCC)Oc1cnccn1,-2.338,248.244,2.1529,53.47,6.0,0.4,0.0,6.0,1.0,0.5,15.0,325.9184835846381
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233,299.69100000000003,2.7426000000000013,65.07000000000001,7.0,0.0,0.0,5.0,0.0,0.7,18.0,359.2795397887988
CCO[P](=S)(OCC)OCCSCC,-3.634,258.3449999999999,3.053600000000001,27.69,9.0,0.0,0.0,5.0,0.0,1.0,14.0,167.96932691749925
C1OC1C2CO2,1.065,86.09,-0.21599999999999997,25.06,1.0,0.0,0.0,2.0,2.0,1.0,6.0,53.94833690207419
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281,338.98300000000006,1.8716000000000002,83.55000000000001,3.0,0.4,3.0,3.0,1.0,0.2222222222222222,15.0,371.9390010832792
CC[S](=O)CCS[P](=O)(OC)OC,0.6086,246.28999999999996,1.8890999999999998,52.60000000000001,7.0,0.0,0.0,5.0,0.0,1.0,13.0,200.81093255154832
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-3.3187,645.7460000000002,0.6481000000000052,153.45000000000002,9.0,0.13043478260869565,3.0,12.0,7.0,0.7647058823529411,46.0,1363.5594192210249
CCC(C)(OC(N)=O)C#C,-0.9456,141.17,0.8836000000000002,52.32,2.0,0.0,1.0,2.0,0.0,0.5714285714285714,10.0,170.93514528563796
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984,210.15799999999993,-10.783999999999999,120.72,3.0,0.0,2.0,6.0,0.0,0.5,12.0,143.6270750562502
FC(F)(F)C(Cl)Cl,-1.8623,152.93,2.3524000000000003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,56.44547197387445
CCO[P](=O)(OCC)O\C=C\Cl,-1.3316,214.585,2.8941000000000017,44.760000000000005,6.0,0.0,0.0,4.0,0.0,0.6666666666666666,12.0,172.38689879982144
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.5057,261.11899999999997,1.57852,54.86,2.0,0.42857142857142855,1.0,3.0,1.0,0.5555555555555556,14.0,447.1056682573318
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604,247.09199999999996,1.1884199999999998,54.86,1.0,0.46153846153846156,1.0,3.0,1.0,0.5,13.0,430.7506590961795
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469,222.28799999999998,2.08764,41.57,2.0,0.375,1.0,3.0,1.0,0.4166666666666667,16.0,377.00038824535187
CCC(C)C(N)C(O)=O,-0.5033,131.17499999999998,0.44439999999999996,63.32,3.0,0.0,2.0,2.0,0.0,0.8333333333333334,9.0,103.23098268032228
OC(=O)c1cc(Cl)ccc1O,-1.237,172.567,1.7437999999999998,57.53,1.0,0.5454545454545454,2.0,2.0,1.0,0.0,11.0,295.73720227422257
Fc1cccc2ccccc12,-3.4527,146.164,2.978900000000001,0.0,0.0,0.9090909090909091,0.0,0.0,2.0,0.0,11.0,374.03449039867854
CC(=O)Nc1ccc(F)cc1C,-1.3593,167.183,2.0925199999999995,29.1,1.0,0.5,1.0,1.0,1.0,0.2222222222222222,12.0,309.39688695312145
CC(=O)Nc1ccc(C)cc1F,-1.7403,167.18299999999996,2.0925199999999995,29.1,1.0,0.5,1.0,1.0,1.0,0.2222222222222222,12.0,309.39688695312145
Fc1cc(F)c(F)cc1F,-2.3757,150.07399999999998,2.2430000000000003,0.0,0.0,0.6,0.0,0.0,1.0,0.0,10.0,205.9198833722299
CCCC[C@H](N)C(O)=O,-1.0387,131.17499999999998,0.5884999999999998,63.32,4.0,0.0,2.0,2.0,0.0,0.8333333333333334,9.0,93.05865002596163
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-0.9473,354.31100000000004,-0.6459000000000004,164.75,4.0,0.24,6.0,8.0,2.0,0.375,25.0,698.8458476325027
CC(C)CC(N)C(O)=O,-1.0456,131.17499999999998,0.44439999999999996,63.32,3.0,0.0,2.0,2.0,0.0,0.8333333333333334,9.0,101.23098268032228
C[P](F)(=O)OC1CCCCC1,-1.6875,180.15899999999993,3.1281000000000017,26.3,2.0,0.0,0.0,2.0,1.0,1.0,11.0,159.82350886146327
Fc1ccccc1CCl,-2.541,144.576,2.5645000000000007,0.0,1.0,0.6666666666666666,0.0,0.0,1.0,0.14285714285714285,9.0,197.86256853719752
Fc1ccccc1Cl,-2.4157,130.54899999999998,2.4791000000000007,0.0,0.0,0.75,0.0,0.0,1.0,0.0,8.0,164.63833891467198
Fc1ccc(I)cc1,-3.1257,222.0,2.430300000000001,0.0,0.0,0.75,0.0,0.0,1.0,0.0,8.0,147.38833891467198
CCF,-1.3477,48.06,0.9758,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.754887502163469
Cn1cncc1C[C@H](N)C(O)=O,0.0727,169.184,-0.6255000000000002,81.14000000000001,3.0,0.4166666666666667,2.0,4.0,1.0,0.42857142857142855,12.0,281.9337850187939
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,-1.4438,250.08200000000005,5.553580000000002,28.15,0.0,0.4,0.0,1.0,1.0,0.0,15.0,351.2298292838682
OCCF,1.1934,64.059,-0.05180000000000007,20.23,1.0,0.0,1.0,1.0,0.0,1.0,4.0,8.0
CC(C)N[P](F)(=O)NC(C)C,-0.3574,182.179,2.0599999999999996,41.13,4.0,0.0,2.0,1.0,0.0,1.0,11.0,146.66127285260654
CC(O)C(F)(F)F,0.3094,114.06600000000002,0.9295,20.23,0.0,0.0,1.0,1.0,0.0,1.0,7.0,55.69058447171098
FC(F)(F)C(F)(Cl)Cl,-3.0961,170.92000000000002,2.6496,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,67.01955000865388
OC(=O)C(F)F,1.0176,96.03200000000001,0.3361,37.3,1.0,0.0,1.0,1.0,0.0,0.5,6.0,60.568425030288566
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843,300.3980000000001,3.2664000000000017,51.21,0.0,0.0,0.0,3.0,4.0,0.7368421052631579,22.0,616.1698355860839
CCCc1cc(F)ccc1O,-1.887,154.18399999999997,2.483800000000001,20.23,2.0,0.5454545454545454,1.0,1.0,1.0,0.3333333333333333,11.0,245.3180909119066
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,242.191,-0.10529999999999967,135.20000000000002,5.0,0.29411764705882354,2.0,6.0,1.0,0.25,17.0,440.8788672571375
OC(=O)c1ccccc1C(F)(F)F,-1.5978,190.11999999999995,2.403600000000001,37.3,1.0,0.46153846153846156,1.0,1.0,1.0,0.125,13.0,330.40617847985413
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576,312.45300000000003,3.8826000000000027,37.3,0.0,0.0,1.0,2.0,4.0,0.7619047619047619,23.0,626.2430525943431
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,376.5810000000002,5.507100000000006,57.53,4.0,0.0,2.0,2.0,4.0,0.9583333333333334,27.0,573.9735940164148
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484,274.40399999999994,3.4891000000000028,37.3,0.0,0.0,1.0,2.0,4.0,0.8333333333333334,20.0,466.0386807761662
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,264.32099999999997,1.4703,63.6,0.0,0.0,1.0,4.0,3.0,0.7333333333333333,19.0,478.5372462613826
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,627.9420000000002,2.793100000000001,95.5,4.0,0.2857142857142857,3.0,3.0,1.0,0.25,21.0,631.6639332347906
