SMILES,logS,HBA,BertzCT,TPSA,RotB,LogP,MolWt,AroProp
CC1(C)CC(=O)CC(=O)C1,-1.5276,2.0,161.69661270558157,34.14,0.0,1.3347,140.182,0.0
CCCC1OC1(CC)C(N)=O,-1.1745,2.0,169.47499331586653,55.62,4.0,0.8193999999999999,157.21299999999997,0.0
NC(=O)NO,1.1189,2.0,42.912609383243264,75.35000000000001,0.0,-0.9561000000000002,76.05499999999999,0.0
CC(=O)C(O)=O,1.0552,2.0,72.03910001730776,54.37,1.0,-0.3399999999999999,88.06199999999998,0.0
CN1C(=O)OC(C)(C)C1=O,-0.4568,3.0,197.1696096624243,46.61,0.0,0.37359999999999993,143.142,0.0
Nc1ccc(cc1)[S](=O)(=O)NC(=O)c2ccccc2,-2.9501,4.0,679.5880857015134,89.25999999999999,3.0,1.3875,276.317,0.631578947368421
[Ag+].CC([O-])C(O)=O,-0.4702,2.0,61.20035947603792,60.36,1.0,-1.1827,196.938,0.0
BrN1C(=O)CCC1=O,-1.0831,2.0,128.97373660251156,37.38,0.0,0.44530000000000003,177.98499999999996,0.0
ClN1C(=O)CCC1=O,-0.9702,2.0,128.97373660251156,37.38,0.0,0.2892,133.534,0.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-4.2929,3.0,605.412568486979,77.76,4.0,4.477900000000004,392.5800000000002,0.0
COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34,-3.1393,8.0,1034.8766093427328,75.69000000000001,4.0,2.881800000000001,413.4260000000003,0.4
Oc1cccc2C(=O)c3ccccc3C(=O)c12,-4.4213,3.0,656.2669402785393,54.37,0.0,2.1676,224.215,0.7058823529411765
OC(=O)c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-1.0977,7.0,545.0484750158275,166.72,4.0,1.1094000000000002,257.114,0.3333333333333333
Oc1ccc(Cl)c2cccnc12,-3.9756,2.0,387.2980911891212,33.120000000000005,0.0,2.5938000000000008,179.60600000000002,0.8333333333333334
Oc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C2CCCCC2,-4.2492,5.0,523.0961821950036,106.50999999999999,3.0,3.256300000000002,266.253,0.3157894736842105
OC(=O)c1cc(nc2ccccc12)c3ccccc3,-3.1926,2.0,751.0486079861877,50.19,2.0,3.6000000000000014,249.26900000000003,0.8421052631578947
OC(=O)c1ccccc1C(=O)Nc2cccc3ccccc23,-3.1633,2.0,865.5950842823039,66.39999999999999,3.0,3.790300000000002,291.30600000000004,0.7272727272727273
Oc1cc(O)c2ccccc2c1,-1.9493,2.0,421.10813525322834,40.46,0.0,2.2509999999999994,160.17199999999997,0.8333333333333334
ClC(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,-4.7704,3.0,340.2558236666764,37.38,1.0,2.913500000000001,300.5940000000001,0.0
ClC(Cl)(Cl)SN1C(=O)c2ccccc2C1=O,-5.569,3.0,437.06705661543685,37.38,1.0,3.2585000000000015,296.56200000000007,0.375
OC(=O)CCCc1c[nH]c2ccccc12,-2.9101,1.0,473.1817844230892,53.089999999999996,4.0,2.5752000000000006,203.241,0.6
Cc1cc(O)c(Cl)c(C)c1Cl,-2.9801,1.0,268.3837992264624,20.23,0.0,3.3158400000000015,191.057,0.5454545454545454
OC(=O)c1cc(I)cc(I)c1O,-3.307,2.0,335.66852769827057,57.53,1.0,2.2996000000000003,389.914,0.5
CC(=O)Oc1ccccc1C(=O)Oc2ccccc2,-4.1077,4.0,590.1043864233073,52.60000000000001,3.0,2.831100000000001,256.25699999999995,0.631578947368421
Nc1ccc(cc1)c2ccc(Cl)cc2,-4.6383,1.0,373.5796467381504,26.02,1.0,3.5892000000000017,203.672,0.8571428571428571
N(N=Nc1ccccc1)c2ccccc2,-2.596,2.0,423.13492426563516,36.75,3.0,3.7974000000000023,197.24099999999999,0.8
CCOc1ccc(cc1N)[N+]([O-])=O,-3.2113,4.0,325.16521978178946,78.38999999999999,3.0,1.5756999999999999,182.17899999999995,0.46153846153846156
Cc1cc(C)c(N)cc1C,-1.9549,1.0,200.900333363576,26.02,0.0,2.1940600000000003,135.21,0.6
[H+].[Cl-].NC(CCC(O)=O)C(O)=O,0.3159,3.0,154.38364613672863,100.62,4.0,-3.6203999999999974,183.59099999999998,0.0
CCCCOC(=O)C(C)O,-0.5629,3.0,99.02434166397533,46.53,4.0,0.7104999999999999,146.18599999999998,0.0
NNc1cccc(c1)[S](O)(=O)=O,-0.8275,4.0,374.1345171707861,92.41999999999999,2.0,0.21890000000000004,188.20799999999997,0.5
NCc1ccc(cc1)[S](N)(=O)=O,0.321,3.0,355.49769522287335,86.18,2.0,-0.20729999999999993,186.23599999999996,0.5
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547,7.0,436.4827775269219,119.61000000000001,4.0,-1.6424000000000003,286.28,0.3
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101,4.0,187.12526634448807,115.14000000000001,6.0,-1.4577999999999993,191.13899999999998,0.0
Oc1ccc(C=O)cc1O,-1.3402,3.0,255.02817392215363,57.53,1.0,0.9102999999999999,138.12199999999999,0.6
NC(Cc1sccc1)C(O)=O,-0.8356,3.0,232.5984295445915,63.32,3.0,0.7024999999999999,171.22099999999998,0.45454545454545453
CC[NH+](CCO)CCO,0.8755,2.0,53.01955000865387,44.900000000000006,5.0,-2.1241999999999983,134.199,0.0
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-2.6359,8.0,609.360844736158,110.65,5.0,0.6747000000000001,324.29300000000006,0.21739130434782608
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2.8578,5.0,350.6007453106909,97.16,3.0,1.1927,216.22199999999998,0.35714285714285715
C(CNCc1ccccc1)NCc2ccccc2,-1.7865,2.0,381.8646528682864,24.06,7.0,2.5660000000000007,240.35,0.6666666666666666
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-1.0991,5.0,455.92180891040334,85.16,3.0,-1.6994999999999976,251.243,0.375
COc1ccc(CC=C)cc1,-2.9209,1.0,223.13302247817728,9.23,3.0,2.4237,148.205,0.5454545454545454
OC(=O)CCC1CCCC1,-1.7691,1.0,114.42599881712918,37.3,3.0,2.0414000000000003,142.19799999999998,0.0
CCCCOC(=O)CCC(=O)OCCCC,-3.0006,4.0,179.19544121138722,52.60000000000001,9.0,2.4532000000000007,230.30399999999992,0.0
CCOC(=O)\C=C/C(=O)OCC,-1.0899,4.0,163.49688176536182,52.60000000000001,4.0,0.6688,172.17999999999995,0.0
CCOC(=O)CCCCC(=O)OCC,-1.6795,4.0,156.96081175542733,52.60000000000001,7.0,1.673,202.24999999999997,0.0
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,-7.6637,3.0,227.2570749583921,27.69,6.0,4.109600000000003,310.69100000000003,0.0
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249,5.0,291.40715419620204,65.07000000000001,5.0,1.3959,237.19199999999998,0.0
OC(=O)CCI,-0.43,1.0,52.75488750216347,37.3,2.0,0.8961000000000001,199.97500000000002,0.0
OC(=O)CC(O)=O,0.8652,2.0,83.10802962390817,74.6,2.0,-0.4543,104.06099999999999,0.0
O=C1CSC(=S)N1,-1.7723,3.0,108.10331482049533,29.1,0.0,0.13430000000000003,133.197,0.0
O=C1NC(=S)NC=C1,-2.2573,2.0,248.36195376207496,48.65,0.0,0.43248999999999993,128.156,0.75
O=C1NC=CC=C1,1.0218,1.0,173.77657195858635,32.86,0.0,0.37490000000000007,95.10099999999998,0.8571428571428571
CC(=O)NCCO,0.9867,2.0,62.710134480364864,49.33,2.0,-0.8852,103.121,0.0
NC(=S)NNC(N)=S,-1.7965,2.0,96.60593781761291,76.1,0.0,-1.4322,150.232,0.0
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,-0.1078,4.0,127.01955000865388,24.06,3.0,-6.162799999999998,256.354,0.0
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,0.4112,2.0,34.72905595320056,24.06,0.0,-6.587799999999998,159.06,0.0
CCCCCCOC(C)=O,-2.451,2.0,89.25838096618136,26.3,5.0,2.1298000000000004,144.21399999999997,0.0
CCCCCCNCCCCCC,-3.1574,1.0,71.19366193720087,12.03,10.0,3.736600000000003,185.35499999999996,0.0
CCCCOCCOCCOCCO,0.6855,4.0,86.12278797724058,47.92,11.0,0.8286,206.28199999999995,0.0
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594,1.0,630.626975453629,17.07,0.0,4.6182,490.63900000000024,0.0
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528,3.0,297.1860027929492,77.34,3.0,-1.4169999999999996,234.231,0.0
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611,5.0,265.7628977173992,110.13,4.0,-0.7944999999999998,204.13399999999996,0.0
[Na+].[Na+].C[As]([O-])([O-])=O,0.3711,3.0,59.070496343496615,63.19,0.0,-8.285800000000002,183.934,0.0
OC(=O)CF,1.1077,1.0,42.91260938324327,37.3,1.0,0.040500000000000036,78.042,0.0
CC(O)C(N)C(O)=O,0.067,3.0,91.28421251514428,83.55000000000001,2.0,-1.2208999999999997,119.11999999999999,0.0
O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236,4.0,133.82680599646991,115.06,3.0,-2.1226,150.08599999999998,0.0
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525,5.0,461.44230407164184,129.37,3.0,0.9103200000000002,225.15999999999997,0.375
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186,5.0,812.1042317345174,118.69,1.0,0.49530000000000046,329.281,0.3
[nH]1c2ccccc2nc1c3cscn3,-3.6048,3.0,520.5285963600785,41.57,1.0,2.686400000000001,201.25400000000002,1.0
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601,4.0,459.49651615830777,72.83,5.0,2.1916,287.12,0.375
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552,4.0,307.56377472599723,97.99000000000001,1.0,0.5015999999999998,170.11999999999998,0.5
CCOc1ccc(NC(N)=O)cc1,-2.173,2.0,282.1711052507959,64.35,3.0,1.5758999999999999,180.20699999999997,0.46153846153846156
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.0914,4.0,99.82521876648653,80.25999999999999,3.0,-8.725600000000002,162.052,0.0
[K+].[C-]#N,1.0436,1.0,9.509775004326938,23.79,0.0,-2.8996299999999997,65.116,0.0
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433,3.0,287.66199267675023,56.330000000000005,6.0,1.4655999999999998,286.25300000000004,0.0
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832,10.0,562.827459562259,197.16999999999996,3.0,-3.886999999999999,304.259,0.2857142857142857
ClCCNC(=O)N(CCCl)N=O,-1.7285,3.0,155.62875863456514,61.77,5.0,1.157,214.05199999999996,0.0
C1COC2(C1)CCCO2,-0.1078,2.0,81.97400337186356,18.46,0.0,1.3035,128.171,0.0
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627,0.0,1211.2161722814703,0.0,0.0,6.2314000000000025,276.338,1.0
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277,0.0,1041.9691570759296,15.79,0.0,5.627500000000004,267.331,1.0
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207,0.0,801.7526221384024,0.0,0.0,5.146200000000003,228.29399999999998,1.0
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806,0.0,1291.9954058134356,0.0,0.0,6.793600000000004,302.37600000000003,1.0
C1c2cccc3ccc4cccc1c4c23,-5.2379,0.0,632.0421980027127,0.0,0.0,3.8972000000000016,190.24499999999998,0.9333333333333333
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004,0.0,987.8657323868964,0.0,0.0,5.640400000000003,252.31599999999997,1.0
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259,0.0,993.1157323868965,0.0,0.0,5.640400000000003,252.31599999999997,1.0
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989,0.0,915.8657323868963,0.0,0.0,5.640400000000003,252.31599999999997,1.0
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081,2.0,952.8917298804256,12.03,0.0,6.201200000000003,299.398,0.9090909090909091
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786,2.0,952.8917298804256,12.03,0.0,6.201200000000003,299.398,0.9090909090909091
N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957,2.0,748.9230670745937,12.03,0.0,5.048000000000002,249.338,0.8888888888888888
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727,2.0,748.9230670745937,12.03,0.0,5.048000000000003,249.338,0.8888888888888888
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447,1.0,1076.6666469437955,12.89,0.0,5.6944000000000035,279.342,1.0
c1ccc2c(c1)cnc3ccccc23,-2.7763,1.0,544.2063511621126,12.89,0.0,3.388000000000001,179.22199999999998,1.0
[nH]1nc2cncnc2n1,-0.2319,4.0,282.93578074630994,67.35,0.0,-0.25210000000000016,121.103,1.0
C1CN2CCN1CC2,0.6033,2.0,61.50977500432693,6.48,0.0,-0.3824000000000001,112.176,0.0
o1cccn1,0.3827,2.0,63.369930610534254,26.03,0.0,0.6746000000000001,69.063,1.0
c1ccnnc1,1.0964,2.0,77.47078006212229,25.78,0.0,0.4765999999999999,80.08999999999999,1.0
c1cncnc1,1.0964,2.0,77.47078006212229,25.78,0.0,0.4765999999999999,80.08999999999999,1.0
C1CCCCCC1,-3.5149,0.0,19.651484454403228,0.0,0.0,2.7307000000000015,98.18900000000001,0.0
CCO[P](=S)(OCC)Oc1cnccn1,-2.338,6.0,325.9184835846381,53.47,6.0,2.1529,248.244,0.4
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233,5.0,359.2795397887988,65.07000000000001,7.0,2.7426000000000013,299.69100000000003,0.0
CCO[P](=S)(OCC)OCCSCC,-3.634,5.0,167.96932691749925,27.69,9.0,3.053600000000001,258.3449999999999,0.0
C1OC1C2CO2,1.065,2.0,53.94833690207419,25.06,1.0,-0.21599999999999997,86.09,0.0
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281,3.0,371.9390010832792,83.55000000000001,3.0,1.8716000000000002,338.98300000000006,0.4
CC[S](=O)CCS[P](=O)(OC)OC,0.6086,5.0,200.81093255154832,52.60000000000001,7.0,1.8890999999999998,246.28999999999996,0.0
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-3.3187,12.0,1363.5594192210249,153.45000000000002,9.0,0.6481000000000052,645.7460000000002,0.13043478260869565
CCC(C)(OC(N)=O)C#C,-0.9456,2.0,170.93514528563796,52.32,2.0,0.8836000000000002,141.17,0.0
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984,6.0,143.6270750562502,120.72,3.0,-10.783999999999999,210.15799999999993,0.0
FC(F)(F)C(Cl)Cl,-1.8623,0.0,56.44547197387445,0.0,0.0,2.3524000000000003,152.93,0.0
CCO[P](=O)(OCC)O\C=C\Cl,-1.3316,4.0,172.38689879982144,44.760000000000005,6.0,2.8941000000000017,214.585,0.0
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.5057,3.0,447.1056682573318,54.86,2.0,1.57852,261.11899999999997,0.42857142857142855
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604,3.0,430.7506590961795,54.86,1.0,1.1884199999999998,247.09199999999996,0.46153846153846156
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,-3.3469,3.0,377.00038824535187,41.57,2.0,2.08764,222.28799999999998,0.375
CCC(C)C(N)C(O)=O,-0.5033,2.0,103.23098268032228,63.32,3.0,0.44439999999999996,131.17499999999998,0.0
OC(=O)c1cc(Cl)ccc1O,-1.237,2.0,295.73720227422257,57.53,1.0,1.7437999999999998,172.567,0.5454545454545454
Fc1cccc2ccccc12,-3.4527,0.0,374.03449039867854,0.0,0.0,2.978900000000001,146.164,0.9090909090909091
CC(=O)Nc1ccc(F)cc1C,-1.3593,1.0,309.39688695312145,29.1,1.0,2.0925199999999995,167.183,0.5
CC(=O)Nc1ccc(C)cc1F,-1.7403,1.0,309.39688695312145,29.1,1.0,2.0925199999999995,167.18299999999996,0.5
Fc1cc(F)c(F)cc1F,-2.3757,0.0,205.9198833722299,0.0,0.0,2.2430000000000003,150.07399999999998,0.6
CCCC[C@H](N)C(O)=O,-1.0387,2.0,93.05865002596163,63.32,4.0,0.5884999999999998,131.17499999999998,0.0
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-0.9473,8.0,698.8458476325027,164.75,4.0,-0.6459000000000004,354.31100000000004,0.24
CC(C)CC(N)C(O)=O,-1.0456,2.0,101.23098268032228,63.32,3.0,0.44439999999999996,131.17499999999998,0.0
C[P](F)(=O)OC1CCCCC1,-1.6875,2.0,159.82350886146327,26.3,2.0,3.1281000000000017,180.15899999999993,0.0
Fc1ccccc1CCl,-2.541,0.0,197.86256853719752,0.0,1.0,2.5645000000000007,144.576,0.6666666666666666
Fc1ccccc1Cl,-2.4157,0.0,164.63833891467198,0.0,0.0,2.4791000000000007,130.54899999999998,0.75
Fc1ccc(I)cc1,-3.1257,0.0,147.38833891467198,0.0,0.0,2.430300000000001,222.0,0.75
CCF,-1.3477,0.0,2.754887502163469,0.0,0.0,0.9758,48.06,0.0
Cn1cncc1C[C@H](N)C(O)=O,0.0727,4.0,281.9337850187939,81.14000000000001,3.0,-0.6255000000000002,169.184,0.4166666666666667
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,-1.4438,1.0,351.2298292838682,28.15,0.0,5.553580000000002,250.08200000000005,0.4
OCCF,1.1934,1.0,8.0,20.23,1.0,-0.05180000000000007,64.059,0.0
CC(C)N[P](F)(=O)NC(C)C,-0.3574,1.0,146.66127285260654,41.13,4.0,2.0599999999999996,182.179,0.0
CC(O)C(F)(F)F,0.3094,1.0,55.69058447171098,20.23,0.0,0.9295,114.06600000000002,0.0
FC(F)(F)C(F)(Cl)Cl,-3.0961,0.0,67.01955000865388,0.0,0.0,2.6496,170.92000000000002,0.0
OC(=O)C(F)F,1.0176,1.0,60.568425030288566,37.3,1.0,0.3361,96.03200000000001,0.0
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843,3.0,616.1698355860839,51.21,0.0,3.2664000000000017,300.3980000000001,0.0
CCCc1cc(F)ccc1O,-1.887,1.0,245.3180909119066,20.23,2.0,2.483800000000001,154.18399999999997,0.5454545454545454
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,6.0,440.8788672571375,135.20000000000002,5.0,-0.10529999999999967,242.191,0.29411764705882354
OC(=O)c1ccccc1C(F)(F)F,-1.5978,1.0,330.40617847985413,37.3,1.0,2.403600000000001,190.11999999999995,0.46153846153846156
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576,2.0,626.2430525943431,37.3,0.0,3.8826000000000027,312.45300000000003,0.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,2.0,573.9735940164148,57.53,4.0,5.507100000000006,376.5810000000002,0.0
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484,2.0,466.0386807761662,37.3,0.0,3.4891000000000028,274.40399999999994,0.0
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,4.0,478.5372462613826,63.6,0.0,1.4703,264.32099999999997,0.0
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,3.0,631.6639332347906,95.5,4.0,2.793100000000001,627.9420000000002,0.2857142857142857
CC[C@H](C)[C@@H](N)C(O)=O,-0.7875,2.0,103.23098268032228,63.32,3.0,0.44439999999999996,131.17499999999998,0.0
OC(=O)Cc1cc(O)ccc1O,0.7037,3.0,305.92621196610224,77.76,2.0,0.7248999999999999,168.148,0.5
Nc1ncc2[nH]cnc2n1,-1.21,4.0,351.5657969317911,80.48,0.0,-0.06490000000000012,135.13,0.9
OC1CCOC1,1.055,2.0,38.8127439131334,29.46,0.0,-0.23239999999999994,88.106,0.0
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809,3.0,376.7553335743196,80.44,2.0,1.4320999999999997,185.10999999999999,0.46153846153846156
Fc1cccc(CCl)c1,-2.5436,0.0,197.86256853719752,0.0,1.0,2.5645000000000007,144.57600000000002,0.6666666666666666
CCC[C@H]1CCCCN1,-0.8493,1.0,62.2129994085646,12.03,2.0,1.9286,127.23100000000001,0.0
COCC(F)F,-0.2836,1.0,29.974168451037094,9.23,2.0,0.8979000000000001,96.07600000000001,0.0
NC(N)=NC#N,-0.3087,2.0,92.60593781761293,88.19,0.0,-1.2591199999999998,84.082,0.0
Nc1cccnc1,1.0263,2.0,136.00750422530467,38.91,0.0,0.6638000000000001,94.117,0.8571428571428571
NC(=O)NCC(O)=O,-0.5809,2.0,97.09616281328597,92.42000000000002,2.0,-1.2607,118.09199999999998,0.0
NC(=O)NCCC(O)=O,-0.8014,2.0,108.9811553790729,92.42000000000002,3.0,-0.8706,132.119,0.0
CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319,1.0,185.3117986128446,20.23,0.0,2.1935000000000002,154.253,0.0
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,-3.1825,1.0,216.91266689075218,17.07,0.0,2.401700000000001,152.237,0.0
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706,4.0,662.5246273909811,44.730000000000004,2.0,2.3127000000000004,312.41300000000007,0.2608695652173913
CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269,3.0,762.5091846085683,32.78,2.0,3.7264000000000026,354.4940000000001,0.23076923076923078
OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-1.9657,2.0,570.869316754306,57.53,1.0,1.9875000000000003,226.231,0.7058823529411765
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-5.0097,3.0,654.2421416714782,29.54,8.0,4.275500000000004,339.47900000000004,0.48
ClCC[S](=O)(=O)CCCl,-1.5031,2.0,139.95057052383706,34.14,4.0,0.8788,191.07899999999998,0.0
CN=C(N)N,-1.6135,1.0,42.854752972273346,64.39999999999999,0.0,-1.1103999999999996,73.099,0.0
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805,6.0,601.9392649922655,99.07000000000001,2.0,1.1403,255.32399999999998,0.6875
CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752,2.0,242.55441322813397,54.37,3.0,1.7124,184.23499999999999,0.0
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.6402,3.0,605.412568486979,77.76,4.0,4.477900000000004,392.5800000000002,0.0
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.2795,2.0,628.3054350603154,37.3,0.0,3.7375000000000025,268.356,0.3
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994,6.0,829.2829404511175,107.22,0.0,1.3296,300.266,0.2727272727272727
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495,5.0,759.0641407508059,127.09000000000002,6.0,2.564899999999999,465.6310000000003,0.0
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174,8.0,991.4325050884055,92.68,4.0,2.4092000000000002,414.4100000000002,0.4
[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462,3.0,1087.7380792410192,68.81,1.0,0.44994000000000145,350.85300000000007,0.8
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613,0.0,992.7859948151678,0.0,0.0,5.244800000000003,254.33199999999997,0.9
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889,8.0,592.636916840488,175.79999999999998,5.0,1.0391,287.144,0.3
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,0.0119,9.0,505.17319473986976,149.07,4.0,-2.8014999999999985,346.33200000000005,0.0
Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566,1.0,303.6056187059636,37.3,1.0,2.31006,164.20399999999998,0.5
Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496,3.0,306.8248996548372,77.76,1.0,1.1044199999999997,168.148,0.5
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.2840000000000003,5.0,264.4179197494528,118.41,1.0,-2.0023,173.084,0.0
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905,3.0,499.8681035469155,43.370000000000005,0.0,2.419600000000001,246.30599999999995,0.0
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.1577,2.0,458.4827066363416,37.3,0.0,3.959100000000003,290.447,0.0
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173,3.0,230.89970385530546,60.77,1.0,-0.0854000000000002,185.22299999999996,0.0
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849,7.0,611.4867558573088,82.66999999999999,0.0,-1.5777999999999999,193.166,0.7142857142857143
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087,3.0,646.3265679125369,39.44,3.0,3.3103000000000016,244.28999999999994,0.5555555555555556
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083,6.0,676.7898291174962,112.58000000000001,6.0,3.888100000000004,322.31700000000006,0.2608695652173913
CC1CCC2C(C)C(=O)OCC12,-1.9249,2.0,200.0152602798213,26.3,0.0,1.8416000000000001,168.23599999999996,0.0
O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2.106,4.0,588.6478823313821,55.120000000000005,0.0,0.8336000000000001,202.213,0.6666666666666666
